player_id,player_name,player_name_clean,生涯长度,生涯WS序列,生涯换队次数,生涯首发占比,因伤赛季报销次数,早期得分斜率,早期平均得分,最高得分,峰值年龄,后期平均得分,后期/早期得分比,得分标准差,球员定位,新秀年龄,新秀赛季得分,早期出场时间,早期PER,早期TS%,早期USG%,早期BPM,早期WS,早期防守WS,早期3P%,早期助攻,助攻失误比,早期出勤率,最大连续缺席场次,出勤率稳定性,场均出场时间负荷,是否落选秀,早期篮板,早期抢断,早期盖帽,DPOY次数,FMVP次数,MIP次数,MVP次数,ROY次数,全明星次数,助攻王次数,得分王次数,抢断王次数,最佳新秀阵容次数,最佳第六人次数,最佳防守阵容次数,最佳阵容次数,盖帽王次数,篮板王次数,总获奖次数,S1_连续缺席惩罚项,S2_出勤率波动率,S3_出场时间负荷,S4_历史缺席率,伤病风险评分IRS,一级分类,二级分类,定位_大前锋,定位_小前锋,定位_得分后卫,定位_组织控卫,latest_season_name
1718,Dino Radja,dino radja,1,[-0.2],0,1.0,0,,14.0,14.0,29.0,14.0,1.0,,中锋,29.0,14.0,35.0,12.6,0.471,21.6,-2.8,-0.2,,0.0,1.9,0.6785690051106961,0.3048780487804878,57.0,,35.0,0,8.4,0.9,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3902439024390243,0.0,1.09375,0.6951219512195121,92.86966463414633,新秀期,潜力待定,False,False,False,False,2024-25
2250,Jayson Williams,jayson williams,3,[1.7 8.4 2.2],0,0.9926470588235294,0,-2.6499999999999995,11.466666666666667,13.4,28.0,11.466666666666667,1.0,2.9263173671584797,大前锋,28.0,13.4,34.96666666666667,16.066666666666666,0.486,16.666666666666668,-1.6333333333333335,4.1000000000000005,,0.0,1.1,0.6599960400237599,0.5528455284552846,17.0,0.3948056987840823,34.96666666666667,0,13.033333333333333,0.6999999999999998,1.2333333333333334,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4146341463414634,0.6051943012159178,0.7284722222222223,0.44715447154471544,51.2601928962516,长青稳定型,冠军拼图型,True,False,False,False,2024-25
2789,Mark Price,mark price,2,[4.  1.7],0,0.6165413533834586,0,-1.8000000000000027,10.4,11.3,32.0,10.4,1.0,1.272792206135786,组织控卫,32.0,11.3,24.75,15.7,0.5575,21.65,0.39999999999999997,2.85,,0.36550000000000005,4.800000000000001,1.9591756768339723,0.8109756097560976,12.0,0.07443229275647868,24.75,0,2.3,0.9,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2926829268292683,0.9255677072435213,0.515625,0.18902439024390238,47.39795792499047,长青稳定型,冠军拼图型,False,False,False,True,2024-25
1936,Gheorghe Mureșan,gheorghe murean,3,[ 5.3 -0.1  0.3],0,0.6826923076923077,1,-3.550000000000001,4.7,10.6,25.0,4.7,1.0,5.40092584655631,中锋,25.0,10.6,11.733333333333334,-20.7,0.36999999999999994,42.300000000000004,-33.0,1.8333333333333333,,,0.2333333333333333,0.225804266410325,0.4227642276422764,9.0,1.0449848530937023,11.733333333333334,0,2.9666666666666663,0.19999999999999998,0.5666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21951219512195122,-0.04498485309370226,0.24444444444444446,0.5772357723577236,19.290012818998907,长青稳定型,冠军拼图型,False,False,False,False,2024-25
1934,Gerald Wilkins,gerald wilkins,3,[ 2.1 -1.2 -0.2],0,0.2709677419354839,1,-4.949999999999999,5.533333333333332,10.6,33.0,5.533333333333332,1.0,4.954122862155654,得分后卫,33.0,10.6,18.066666666666666,0.6000000000000002,0.334,20.499999999999996,-9.733333333333334,0.2333333333333334,,0.2955,1.2,0.9999916667361105,0.6300813008130081,2.0,0.819405637236569,18.066666666666666,0,1.2666666666666666,0.39999999999999997,0.10000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.180594362763431,0.3763888888888889,0.36991869918699194,15.079391589410978,长青稳定型,冠军拼图型,False,False,True,False,2024-25
1663,Derek Harper,derek harper,3,[2.7 2.3 2. ],0,0.553763440860215,0,-1.5500000000000005,8.5,10.0,35.0,8.5,1.0,1.552417469626002,组织控卫,35.0,10.0,27.03333333333333,12.4,0.5043333333333334,16.633333333333333,-0.9333333333333335,2.3333333333333335,,0.35633333333333334,4.0,2.6666488890074067,0.7560975609756098,7.0,0.2483032954571073,27.03333333333333,0,1.6333333333333335,1.0999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17073170731707318,0.7516967045428927,0.5631944444444444,0.24390243902439024,38.215944036336545,长青稳定型,冠军拼图型,False,False,False,True,2024-25
1966,Greg Minor,greg minor,3,[0.6 1.7 0.8],0,0.27941176470588236,0,-2.3499999999999996,6.5,9.6,25.0,6.5,1.0,2.68514431641951,小前锋,25.0,9.6,19.166666666666668,11.566666666666668,0.4916666666666667,16.366666666666667,-2.1333333333333333,1.0333333333333332,,0.20166666666666666,1.3,1.5599812802246373,0.5528455284552846,13.0,0.5079919249828198,19.166666666666668,0,2.8000000000000003,0.6666666666666666,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3170731707317073,0.49200807501718025,0.3993055555555556,0.44715447154471544,38.61498846079536,长青稳定型,冠军拼图型,False,True,False,False,2024-25
2013,Hot Rod Williams,hot rod williams,3,[5.3 3.7 0.4],0,0.6524390243902439,0,-3.399999999999999,4.266666666666667,8.0,34.0,4.266666666666667,1.0,3.4486712417006835,中锋,34.0,8.0,22.100000000000005,10.9,0.4836666666666667,8.966666666666667,-0.6,3.1333333333333333,,0.0,0.9333333333333335,1.47366094219565,0.6666666666666666,11.0,0.4707775157794541,22.100000000000005,0,5.333333333333333,0.6666666666666666,0.9333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2682926829268293,0.529222484220546,0.46041666666666675,0.33333333333333337,36.88477958518845,长青稳定型,冠军拼图型,False,False,False,False,2024-25
1231,Blue Edwards,blue edwards,3,[-0.1  2.1  0.4],0,0.1927710843373494,0,-2.2999999999999985,7.266666666666667,10.8,32.0,7.266666666666667,1.0,3.8279672586548252,小前锋,31.0,7.8,19.900000000000002,12.233333333333334,0.496,19.333333333333332,-1.7,0.7999999999999999,,0.3380000000000001,1.9000000000000001,1.4615272190213922,0.6747967479674797,1.0,0.522640270523951,19.900000000000002,0,2.4000000000000004,0.8000000000000002,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012195121951219513,0.477359729476049,0.41458333333333336,0.3252032520325203,22.014531854787407,长青稳定型,冠军拼图型,False,True,False,False,2024-25
1227,Bison Dele,bison dele,3,[0.2 6.9 2.4],0,0.9264705882352942,1,1.7500000000000009,11.233333333333334,16.2,28.0,11.233333333333334,1.0,4.643633634701744,中锋,27.0,7.0,24.3,15.866666666666667,0.5086666666666667,24.666666666666668,-1.9666666666666668,3.1666666666666665,,0.1665,1.3,0.6724103151190597,0.5528455284552846,4.0,0.7642461853577746,24.3,0,6.066666666666667,0.6666666666666666,0.6999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04878048780487805,0.23575381464222545,0.50625,0.44715447154471544,20.39816447174669,长青稳定型,冠军拼图型,False,False,False,False,2024-25
