player_name,rookie_start_season,window_years,age_mean,games_sum,games_started_sum,minutes_sum,points_sum,assists_sum,rebounds_sum,steals_sum,blocks_sum,turnovers_sum,points_per36,assists_per36,rebounds_per36,steals_per36,blocks_per36,turnovers_per36,true_shooting_pct,usage_pct,three_point_pct,defensive_win_shares_cum,offensive_win_shares_cum,win_shares_cum,per_mean,ast_to_ratio,availability_mean,position_mode,minutes_trend,points_trend,minutes_cv,games_cv,secondary_label,primary_label
Dmytro Skapintsev,2023,1,25.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21600000000000003,,0.0,0.0,0.0,-19.3,,0.024390243902439025,C,,,,,潜力待定型,
Dominick Barlow,2022,1,19.0,28.0,0.0,14.6,3.9,0.9,3.6,0.4,0.7,0.5,9.616438356164384,2.219178082191781,8.876712328767123,0.9863013698630138,1.7260273972602738,1.2328767123287672,0.567,0.113,0.0,0.2,0.5,0.7,12.4,1.8,0.34146341463414637,PF,,,,,潜力待定型,
Dominick Barlow,2022,2,19.5,61.0,1.0,27.299999999999997,8.3,2.0,7.0,0.8,1.1,0.8,10.945054945054945,2.6373626373626373,9.230769230769232,1.054945054945055,1.450549450549451,1.054945054945055,0.5575,0.127,0.1665,0.6000000000000001,1.2,1.8,13.5,2.5,0.3719512195121951,PF,-1.9000000000000028,0.5000000000000003,0.06959706959706961,0.08196721311475409,潜力待定型,
Dominick Barlow,2022,3,20.0,96.0,5.0,38.0,12.5,2.5,9.4,1.1,1.6,0.9,11.842105263157896,2.3684210526315788,8.905263157894737,1.0421052631578949,1.5157894736842106,0.8526315789473684,0.565,0.133,0.19733333333333336,0.9000000000000001,1.9,2.8,13.866666666666667,2.7777777777777777,0.39024390243902435,PF,-1.9500000000000035,0.14999999999999902,0.12571127276311778,0.0919975090242484,潜力待定型,
Donovan Clingan,2024,1,20.0,67.0,37.0,19.8,6.5,1.1,7.9,0.5,1.6,1.1,11.818181818181818,2.0,14.363636363636363,0.9090909090909091,2.909090909090909,2.0,0.574,0.142,0.286,2.2,1.8,4.0,17.4,1.0,0.8170731707317073,C,,,,,内线护框型,
Donovan Williams,2022,1,21.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,36.0,0.0,18.0,0.0,0.0,0.0,0.4,0.525,0.0,0.0,0.0,0.0,14.5,,0.024390243902439025,SG,,,,,高使用率低效,
Drew Peterson,2023,1,24.0,3.0,0.0,7.7,3.7,0.3,0.3,0.7,0.0,0.3,17.2987012987013,1.4025974025974026,1.4025974025974026,3.2727272727272725,0.0,1.4025974025974026,0.917,0.133,0.6,0.0,0.1,0.1,18.5,1.0,0.036585365853658534,PF,,,,,潜力待定型,
Drew Peterson,2023,2,24.5,28.0,1.0,15.100000000000001,5.9,0.8,1.9000000000000001,0.8999999999999999,0.1,0.6,14.066225165562914,1.9072847682119205,4.529801324503311,2.14569536423841,0.23841059602649006,1.4304635761589402,0.759,0.129,0.497,0.3,0.30000000000000004,0.5,14.5,1.3333333333333335,0.17073170731707316,PF,-0.30000000000000043,-1.4999999999999991,0.01986754966887416,0.7857142857142857,潜力待定型,
Drew Timme,2024,1,24.0,9.0,2.0,28.2,12.1,2.2,7.2,0.4,0.1,1.7,15.446808510638299,2.8085106382978724,9.191489361702128,0.5106382978723405,0.12765957446808512,2.1702127659574466,0.5,0.213,0.257,0.2,-0.1,0.0,11.0,1.2941176470588236,0.10975609756097561,PF,,,,,潜力待定型,
Dru Smith,2022,1,25.0,15.0,1.0,10.5,2.9,1.5,1.6,0.7,0.3,0.2,9.942857142857143,5.142857142857142,5.485714285714286,2.4,1.0285714285714285,0.6857142857142857,0.475,0.138,0.263,0.3,0.1,0.3,11.4,7.5,0.18292682926829268,SG,,,,,潜力待定型,
Dru Smith,2022,2,25.5,24.0,1.0,25.1,7.199999999999999,3.1,3.2,1.7,0.6,0.8,10.326693227091631,4.446215139442231,4.589641434262948,2.438247011952191,0.8605577689243027,1.147410358565737,0.5255,0.135,0.3375,0.5,0.2,0.6,12.100000000000001,3.875,0.14634146341463414,SG,4.099999999999998,1.399999999999999,0.1633466135458167,0.25,潜力待定型,
Dru Smith,2022,3,26.0,38.0,2.0,44.2,13.399999999999999,4.7,5.800000000000001,3.2,1.0,2.0,10.914027149321264,3.8280542986425337,4.723981900452489,2.606334841628959,0.8144796380090498,1.6289592760180995,0.569,0.136,0.40266666666666673,0.9,0.4,1.2999999999999998,12.5,2.35,0.15447154471544713,SG,4.299999999999999,1.6499999999999995,0.2383846802736986,0.2072107335266266,潜力待挖掘,
Duop Reath,2023,1,27.0,68.0,20.0,17.9,9.1,1.0,3.7,0.5,0.6,0.8,18.301675977653634,2.011173184357542,7.441340782122906,1.005586592178771,1.2067039106145252,1.6089385474860338,0.571,0.207,0.359,1.0,1.4,2.4,15.1,1.25,0.8292682926829268,C,,,,,空间内线,
Duop Reath,2023,2,27.5,114.0,20.0,28.099999999999998,13.3,1.6,5.7,0.8,0.8999999999999999,1.1,17.039145907473312,2.0498220640569396,7.302491103202847,1.0249110320284698,1.1530249110320285,1.409252669039146,0.5615,0.1885,0.33999999999999997,1.4,2.0,3.4,14.399999999999999,1.4545454545454546,0.6951219512195121,C,-7.699999999999996,-4.899999999999997,0.27402135231316727,0.19298245614035087,潜力待定型,
Dyson Daniels,2022,1,19.0,59.0,11.0,17.7,3.8,2.3,3.2,0.7,0.2,1.0,7.728813559322034,4.677966101694915,6.508474576271188,1.4237288135593218,0.40677966101694923,2.0338983050847457,0.503,0.11599999999999999,0.314,1.4,-0.1,1.3,8.8,2.3,0.7195121951219512,PG,,,,,潜力待定型,
Dyson Daniels,2022,2,19.5,120.0,27.0,40.0,9.6,5.0,7.1,2.0999999999999996,0.6000000000000001,2.0,8.64,4.5,6.39,1.8899999999999997,0.5400000000000001,1.8,0.516,0.121,0.3125,3.6,0.6,4.2,10.4,2.5,0.7317073170731707,PG,4.599999999999996,1.9999999999999996,0.11500000000000003,0.016666666666666666,防守尖兵,
Dyson Daniels,2022,3,20.0,196.0,103.0,73.8,23.7,9.4,13.0,5.1,1.3,4.0,11.560975609756099,4.585365853658536,6.341463414634147,2.4878048780487805,0.6341463414634148,1.9512195121951221,0.5256666666666666,0.14133333333333334,0.3216666666666667,7.300000000000001,1.9,9.2,12.133333333333333,2.35,0.7967479674796748,PG,8.049999999999997,5.1499999999999995,0.2752445798449058,0.11612047629327596,防守尖兵,
E.J. Liddell,2023,1,23.0,8.0,0.0,2.9,0.5,0.1,0.6,0.3,0.3,0.3,6.206896551724139,1.2413793103448276,7.448275862068965,3.7241379310344827,3.7241379310344827,3.7241379310344827,0.291,0.168,0.0,0.1,-0.1,0.0,4.3,0.33333333333333337,0.0975609756097561,PF,,,,,潜力待定型,
E.J. Liddell,2023,2,23.5,20.0,0.0,7.300000000000001,2.3,0.4,1.4,0.4,0.4,0.5,11.342465753424655,1.9726027397260273,6.904109589041094,1.9726027397260273,1.9726027397260273,2.4657534246575343,0.476,0.1545,0.15,0.1,0.0,0.1,7.699999999999999,0.8,0.12195121951219512,PF,1.4999999999999998,1.2999999999999992,0.20547945205479456,0.2,潜力待定型,
Elijah Harkless,2024,1,24.0,10.0,0.0,13.8,3.2,0.8,2.1,1.0,0.1,0.3,8.347826086956522,2.0869565217391304,5.478260869565218,2.608695652173913,0.2608695652173913,0.7826086956521738,0.425,0.12300000000000001,0.28,0.1,0.0,0.1,7.8,2.666666666666667,0.12195121951219512,SG,,,,,潜力待定型,
Emanuel Miller,2024,1,24.0,6.0,0.0,4.2,1.7,0.3,1.3,0.2,0.0,0.0,14.57142857142857,2.571428571428571,11.142857142857142,1.7142857142857142,0.0,0.0,0.563,0.14800000000000002,0.0,0.0,0.1,0.1,18.1,,0.07317073170731707,PF,,,,,潜力待定型,
Emoni Bates,2023,1,20.0,15.0,0.0,8.9,2.7,0.7,0.9,0.1,0.1,0.5,10.921348314606742,2.831460674157303,3.640449438202247,0.4044943820224719,0.4044943820224719,2.0224719101123596,0.404,0.195,0.303,0.1,-0.4,-0.3,2.6,1.4,0.18292682926829268,SF,,,,,潜力待定型,
Emoni Bates,2023,2,20.5,25.0,0.0,16.4,6.4,1.5,1.6,0.2,0.2,0.7,14.04878048780488,3.2926829268292686,3.51219512195122,0.4390243902439025,0.4390243902439025,1.5365853658536586,0.4455,0.21050000000000002,0.33499999999999996,0.2,-0.4,-0.19999999999999998,6.2,2.142857142857143,0.1524390243902439,SF,-1.3999999999999995,1.0,0.08536585365853662,0.2,潜力待定型,
Enrique Freeman,2024,1,24.0,22.0,1.0,8.2,2.1,0.4,1.4,0.1,0.1,0.3,9.21951219512195,1.75609756097561,6.146341463414634,0.4390243902439025,0.4390243902439025,1.3170731707317076,0.507,0.12300000000000001,0.1,0.1,0.0,0.2,7.4,1.3333333333333335,0.2682926829268293,PF,,,,,潜力待定型,
Filip Petrušev,2023,1,23.0,3.0,0.0,3.3,1.0,0.0,0.3,0.0,0.0,0.0,10.90909090909091,0.0,3.272727272727273,0.0,0.0,0.0,0.521,0.12300000000000001,,0.0,0.0,0.0,5.1,,0.036585365853658534,C,,,,,潜力待定型,
GG Jackson II,2023,1,19.0,48.0,18.0,25.7,14.6,1.2,4.1,0.6,0.5,1.4,20.45136186770428,1.6809338521400778,5.743190661478598,0.8404669260700389,0.7003891050583657,1.9610894941634243,0.554,0.242,0.357,1.1,0.2,1.2,13.7,0.8571428571428572,0.5853658536585366,PF,,,,,潜力待定型,
GG Jackson II,2023,2,19.5,77.0,21.0,41.5,21.8,2.2,7.3,1.0,0.7,2.5,18.910843373493975,1.9084337349397593,6.332530120481927,0.8674698795180723,0.6072289156626506,2.1686746987951806,0.518,0.22949999999999998,0.347,1.5,-0.2,1.3,11.5,0.8800000000000001,0.4695121951219512,PF,-9.899999999999993,-7.399999999999996,0.23855421686746983,0.24675324675324675,潜力待定型,
Gradey Dick,2023,1,20.0,60.0,17.0,21.1,8.5,1.1,2.2,0.6,0.0,0.8,14.502369668246445,1.8767772511848342,3.7535545023696684,1.0236966824644549,0.0,1.3649289099526067,0.546,0.174,0.365,0.4,-0.1,0.3,8.9,1.375,0.7317073170731707,SG,,,,,潜力待定型,
Gradey Dick,2023,2,20.5,114.0,71.0,50.5,22.9,2.9000000000000004,5.800000000000001,1.5,0.2,2.3,16.32475247524752,2.067326732673268,4.134653465346536,1.0693069306930694,0.1425742574257426,1.6396039603960395,0.5445,0.192,0.3575,1.6,0.1,1.7,9.9,1.2608695652173916,0.6951219512195121,SG,8.299999999999997,5.899999999999996,0.1643564356435643,0.05263157894736842,潜力待定型,
Gui Santos,2023,1,21.0,23.0,0.0,8.3,3.6,0.6,2.1,0.2,0.1,0.3,15.6144578313253,2.602409638554217,9.108433734939759,0.8674698795180722,0.4337349397590361,1.3012048192771084,0.656,0.152,0.37,0.2,0.5,0.7,15.6,2.0,0.2804878048780488,PF,,,,,潜力待定型,
Gui Santos,2023,2,21.5,79.0,2.0,21.9,7.699999999999999,2.0,5.2,0.6000000000000001,0.30000000000000004,1.1,12.657534246575342,3.2876712328767126,8.547945205479452,0.9863013698630139,0.49315068493150693,1.808219178082192,0.6154999999999999,0.14200000000000002,0.35,1.1,1.3,2.4,13.649999999999999,1.8181818181818181,0.48170731707317077,PF,5.299999999999995,0.5,0.24200913242009128,0.4177215189873418,潜力待定型,
Harrison Ingram,2024,1,22.0,5.0,0.0,7.0,0.8,0.6,1.8,0.6,0.0,0.2,4.114285714285715,3.085714285714286,9.257142857142858,3.085714285714286,0.0,1.0285714285714287,0.5,0.061,0.0,0.1,0.0,0.1,10.9,2.9999999999999996,0.06097560975609756,SF,,,,,潜力待定型,
Henri Drell,2023,1,23.0,4.0,0.0,7.5,2.8,1.0,1.0,0.5,0.3,0.5,13.439999999999998,4.8,4.8,2.4,1.44,2.4,0.506,0.188,0.333,0.0,0.0,0.0,10.7,2.0,0.04878048780487805,SF,,,,,潜力待定型,
Hunter Tyson,2023,1,23.0,18.0,0.0,2.7,1.1,0.1,0.5,0.1,0.0,0.1,14.666666666666668,1.3333333333333333,6.666666666666666,1.3333333333333333,0.0,1.3333333333333333,0.5,0.2,0.286,0.1,0.0,0.0,6.0,1.0,0.21951219512195122,PF,,,,,潜力待定型,
Hunter Tyson,2023,2,23.5,69.0,2.0,10.5,3.7,0.5,2.0,0.30000000000000004,0.1,0.4,12.685714285714287,1.7142857142857142,6.857142857142857,1.0285714285714287,0.34285714285714286,1.3714285714285714,0.503,0.1775,0.2985,0.4,0.1,0.4,7.5,1.25,0.42073170731707316,PF,5.099999999999998,1.4999999999999991,0.48571428571428565,0.4782608695652174,潜力待定型,
Ibou Badji,2023,1,21.0,22.0,1.0,10.3,1.5,0.6,2.3,0.1,0.9,0.7,5.242718446601941,2.0970873786407767,8.038834951456309,0.3495145631067961,3.145631067961165,2.4466019417475726,0.623,0.08,,0.2,0.0,0.2,8.1,0.8571428571428572,0.2682926829268293,C,,,,,潜力待定型,
Isaac Jones,2024,1,24.0,40.0,0.0,7.6,3.4,0.3,1.4,0.1,0.3,0.4,16.105263157894736,1.4210526315789473,6.63157894736842,0.4736842105263158,1.4210526315789473,1.8947368421052633,0.678,0.163,0.375,0.2,0.5,0.7,15.2,0.7499999999999999,0.4878048780487805,PF,,,,,空间内线,
Isaiah Collier,2024,1,20.0,71.0,46.0,25.9,8.7,6.3,3.3,0.9,0.2,2.9,12.092664092664092,8.756756756756758,4.586872586872587,1.250965250965251,0.27799227799227805,4.030888030888031,0.494,0.18899999999999997,0.249,0.5,-1.3,-0.8,9.7,2.1724137931034484,0.8658536585365854,PG,,,,,潜力待定型,
Isaiah Crawford,2024,1,23.0,15.0,0.0,3.1,0.9,0.1,0.5,0.1,0.1,0.1,10.451612903225808,1.161290322580645,5.806451612903226,1.161290322580645,1.161290322580645,1.161290322580645,0.509,0.129,0.2,0.0,0.0,0.0,9.2,1.0,0.18292682926829268,SF,,,,,潜力待定型,
Isaiah Mobley,2022,1,23.0,12.0,0.0,7.0,2.6,0.3,1.7,0.3,0.3,0.1,13.371428571428572,1.542857142857143,8.742857142857142,1.542857142857143,1.542857142857143,0.5142857142857143,0.521,0.16399999999999998,0.375,0.2,0.1,0.2,14.1,2.9999999999999996,0.14634146341463414,PF,,,,,空间内线,
Isaiah Mobley,2022,2,23.5,22.0,0.0,14.2,4.9,0.8999999999999999,2.7,0.5,0.3,0.30000000000000004,12.422535211267608,2.2816901408450705,6.845070422535212,1.267605633802817,0.7605633802816901,0.7605633802816902,0.496,0.16299999999999998,0.3375,0.30000000000000004,0.1,0.2,11.1,2.999999999999999,0.13414634146341464,PF,0.1999999999999988,-0.3000000000000003,0.014084507042253534,0.09090909090909091,潜力待定型,
Isaiah Mobley,2022,3,24.0,23.0,0.0,31.2,10.9,5.9,6.7,1.5,1.3,0.30000000000000004,12.576923076923078,6.807692307692308,7.730769230769232,1.7307692307692308,1.5000000000000002,0.34615384615384626,0.45766666666666667,0.17599999999999996,0.336,0.30000000000000004,0.1,0.2,13.133333333333333,19.666666666666664,0.0934959349593496,PF,4.999999999999998,1.6999999999999997,0.44880951446703327,0.6240304388872749,伤病风险型,
Isaiah Stevens,2024,1,24.0,3.0,0.0,2.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,12.6,5.3999999999999995,0.0,0.0,0.0,0.14800000000000002,0.0,0.0,0.0,0.0,0.1,,0.036585365853658534,PG,,,,,潜力待定型,
Isaiah Wong,2023,1,23.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.333,0.314,0.0,0.0,0.0,0.0,-1.1,,0.012195121951219513,SG,,,,,高使用率低效,
Isaiah Wong,2023,2,23.5,21.0,0.0,17.3,8.0,1.4,1.6,0.6,0.0,0.9,16.647398843930635,2.9132947976878607,3.329479768786127,1.2485549132947975,0.0,1.8728323699421967,0.4165,0.2675,0.197,0.1,-0.1,0.1,4.9,1.5555555555555554,0.12804878048780488,SG,9.299999999999997,3.9999999999999982,0.5375722543352601,0.9047619047619048,潜力待定型,
Izaiah Brockington,2023,1,24.0,1.0,0.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,48.0,0.0,24.0,0.0,0.0,0.0,0.4,0.725,0.0,0.0,0.0,0.0,26.6,,0.012195121951219513,PG,,,,,高使用率低效,
JD Davison,2022,1,20.0,12.0,0.0,5.5,1.6,0.9,0.8,0.2,0.2,0.3,10.472727272727274,5.890909090909091,5.236363636363637,1.3090909090909093,1.3090909090909093,1.9636363636363636,0.478,0.158,0.286,0.1,0.0,0.1,10.1,3.0,0.14634146341463414,SG,,,,,潜力待定型,
JD Davison,2022,2,20.5,20.0,0.0,10.4,3.6,2.2,2.1,0.30000000000000004,0.30000000000000004,0.6,12.461538461538462,7.615384615384615,7.269230769230769,1.0384615384615385,1.0384615384615385,2.0769230769230766,0.5295,0.167,0.3575,0.2,0.1,0.30000000000000004,14.45,3.666666666666667,0.12195121951219512,SG,-0.599999999999999,0.3999999999999996,0.057692307692307654,0.2,空间内线,
JD Davison,2022,3,21.0,36.0,0.0,16.2,5.7,3.0,2.9000000000000004,0.6000000000000001,0.4,1.4,12.666666666666668,6.666666666666667,6.444444444444445,1.3333333333333335,0.888888888888889,3.1111111111111107,0.5013333333333333,0.19000000000000003,0.3123333333333333,0.30000000000000004,-0.19999999999999998,0.10000000000000003,11.799999999999999,2.142857142857143,0.14634146341463414,SG,0.149999999999999,0.24999999999999972,0.0692899516069248,0.2721655269759087,潜力待定型,
Ja'Kobe Walter,2024,1,20.0,52.0,18.0,21.2,8.6,1.6,3.1,0.8,0.2,1.0,14.60377358490566,2.716981132075472,5.264150943396226,1.358490566037736,0.339622641509434,1.6981132075471699,0.523,0.182,0.349,0.9,0.3,1.2,10.8,1.6,0.6341463414634146,SG,,,,,潜力待定型,
Jabari Smith Jr.,2022,1,19.0,79.0,79.0,31.0,12.8,1.3,7.2,0.5,0.9,1.3,14.864516129032259,1.5096774193548388,8.361290322580645,0.5806451612903225,1.0451612903225806,1.5096774193548388,0.514,0.184,0.307,1.4,0.5,1.9,11.2,1.0,0.9634146341463414,PF,,,,,潜力待定型,
Jabari Smith Jr.,2022,2,19.5,155.0,155.0,62.9,26.5,2.9000000000000004,15.3,1.2,1.7000000000000002,2.5,15.166931637519873,1.659777424483307,8.756756756756758,0.6868044515103338,0.9729729729729731,1.4308426073131955,0.5425,0.18,0.33499999999999996,4.6,2.9,7.5,12.5,1.1600000000000001,0.9451219512195121,PF,0.8999999999999967,0.8999999999999997,0.014308426073131934,0.01935483870967742,潜力待定型,
Jabari Smith Jr.,2022,3,20.0,212.0,194.0,93.0,38.7,4.0,22.3,1.6,2.4000000000000004,3.6,14.980645161290322,1.5483870967741937,8.63225806451613,0.6193548387096774,0.9290322580645163,1.3935483870967742,0.549,0.17466666666666666,0.3413333333333333,6.8,4.8,11.7,12.533333333333333,1.1111111111111112,0.8617886178861788,PF,-0.45000000000000556,-0.30000000000000193,0.023704739446288783,0.13784565279436278,潜力待定型,
Jabari Walker,2022,1,20.0,56.0,0.0,11.1,3.9,0.6,2.3,0.2,0.2,0.5,12.64864864864865,1.945945945945946,7.45945945945946,0.6486486486486487,0.6486486486486487,1.6216216216216217,0.496,0.17300000000000001,0.286,0.3,-0.1,0.2,9.6,1.2,0.6829268292682927,PF,,,,,潜力待定型,
Jabari Walker,2022,2,20.5,128.0,23.0,34.7,12.8,1.6,9.399999999999999,0.8,0.5,1.4,13.279538904899134,1.6599423631123917,9.7521613832853,0.8299711815561959,0.5187319884726225,1.4524495677233427,0.521,0.168,0.2905,1.9000000000000001,1.2999999999999998,3.1,11.3,1.142857142857143,0.7804878048780488,PF,12.499999999999995,4.999999999999997,0.3602305475504323,0.125,潜力待定型,
Jabari Walker,2022,3,21.0,188.0,24.0,47.2,18.0,2.2,12.899999999999999,1.4,0.6,2.0,13.728813559322033,1.6779661016949152,9.838983050847455,1.0677966101694913,0.45762711864406774,1.5254237288135593,0.5476666666666666,0.16633333333333333,0.3233333333333333,2.9000000000000004,2.3,5.1,12.533333333333333,1.1,0.7642276422764228,PF,0.6999999999999967,0.6499999999999996,0.3554147772528415,0.10848977688495287,潜力待定型,
Jack McVeigh,2024,1,28.0,9.0,0.0,4.8,1.6,0.1,0.6,0.0,0.2,0.2,12.000000000000002,0.7500000000000001,4.5,0.0,1.5000000000000002,1.5000000000000002,0.412,0.182,0.308,0.0,-0.1,0.0,4.0,0.5,0.10975609756097561,PF,,,,,潜力待定型,
Jack White,2022,1,25.0,17.0,0.0,3.9,1.2,0.2,1.0,0.2,0.1,0.1,11.076923076923077,1.8461538461538463,9.230769230769232,1.8461538461538463,0.9230769230769231,0.9230769230769231,0.517,0.147,0.333,0.1,0.1,0.1,12.6,2.0,0.2073170731707317,SF,,,,,潜力待定型,
Jack White,2022,2,25.5,21.0,0.0,19.9,2.7,0.5,4.0,1.2,0.4,0.6,4.884422110552765,0.9045226130653267,7.236180904522613,2.170854271356784,0.7236180904522614,1.085427135678392,0.35250000000000004,0.134,0.2665,0.2,-0.1,0.0,6.85,0.8333333333333334,0.12804878048780488,SF,12.099999999999994,0.29999999999999977,0.6080402010050251,0.6190476190476191,潜力待定型,
Jackson Rowe,2024,1,28.0,6.0,0.0,8.7,3.7,0.7,1.8,0.7,0.0,0.2,15.310344827586208,2.896551724137931,7.448275862068966,2.896551724137931,0.0,0.8275862068965518,0.56,0.16699999999999998,0.3,0.1,0.1,0.2,15.9,3.4999999999999996,0.07317073170731707,PF,,,,,潜力待定型,
Jacob Gilyard,2022,1,24.0,1.0,0.0,41.0,3.0,7.0,4.0,3.0,0.0,2.0,2.6341463414634143,6.146341463414634,3.5121951219512195,2.6341463414634143,0.0,1.7560975609756098,0.5,0.051,0.333,0.1,0.0,0.1,7.3,3.5,0.012195121951219513,PG,,,,,潜力待定型,
Jacob Gilyard,2022,2,24.5,42.0,14.0,58.0,7.2,10.3,5.1,3.8,0.1,2.7,4.468965517241379,6.393103448275863,3.1655172413793102,2.3586206896551722,0.062068965517241385,1.6758620689655173,0.5365,0.081,0.369,0.7,0.8,1.5,9.2,3.814814814814815,0.25609756097560976,PG,-23.999999999999986,1.1999999999999995,0.41379310344827586,0.9523809523809523,潜力待定型,
Jacob Toppin,2023,1,23.0,9.0,0.0,4.2,1.4,0.3,0.8,0.0,0.1,0.1,12.0,2.571428571428571,6.857142857142857,0.0,0.8571428571428571,0.8571428571428571,0.658,0.124,0.25,0.0,0.1,0.1,14.3,2.9999999999999996,0.10975609756097561,SF,,,,,潜力待定型,
Jacob Toppin,2023,2,23.5,26.0,0.0,8.7,2.8,0.7,1.7000000000000002,0.1,0.1,0.30000000000000004,11.586206896551724,2.896551724137931,7.034482758620691,0.4137931034482759,0.4137931034482759,1.2413793103448278,0.5905,0.1315,0.375,0.1,0.1,0.1,11.75,2.333333333333333,0.15853658536585366,SF,0.30000000000000004,8.11448349942664e-17,0.03448275862068964,0.3076923076923077,潜力待定型,
Jaden Hardy,2022,1,20.0,48.0,5.0,14.8,8.8,1.4,1.9,0.4,0.1,1.0,21.405405405405407,3.4054054054054053,4.621621621621621,0.972972972972973,0.24324324324324326,2.432432432432432,0.571,0.264,0.404,0.5,0.2,0.7,14.6,1.4,0.5853658536585366,SG,,,,,高效得分核心,
Jaden Hardy,2022,2,20.5,121.0,12.0,28.3,16.1,2.9,3.7,0.7,0.2,1.8,20.48056537102474,3.6890459363957593,4.7067137809187285,0.8904593639575972,0.254416961130742,2.2897526501766783,0.544,0.2565,0.383,1.2,-0.2,1.0,12.899999999999999,1.611111111111111,0.7378048780487805,SG,-1.3000000000000005,-1.5000000000000004,0.045936395759717336,0.2066115702479339,潜力待定型,
Jaden Hardy,2022,3,21.0,178.0,15.0,44.2,24.8,4.3,5.300000000000001,1.2,0.30000000000000004,3.2,20.199095022624434,3.5022624434389136,4.316742081447964,0.9773755656108596,0.24434389140271495,2.606334841628959,0.5456666666666666,0.25533333333333336,0.38400000000000006,1.7,-1.0,0.7,12.066666666666665,1.3437499999999998,0.7235772357723578,SG,0.5499999999999975,-0.05000000000000237,0.06657890936453467,0.17424789235135754,潜力待定型,
Jaden Ivey,2022,1,20.0,74.0,73.0,31.1,16.3,5.2,3.9,0.8,0.2,3.2,18.868167202572348,6.019292604501608,4.514469453376206,0.9260450160771704,0.2315112540192926,3.7041800643086815,0.528,0.254,0.343,0.8,-0.9,0.0,12.1,1.625,0.9024390243902439,SG,,,,,潜力待定型,
Jaden Ivey,2022,2,20.5,151.0,134.0,59.900000000000006,31.700000000000003,9.0,7.3,1.5,0.7,5.7,19.051752921535893,5.409015025041736,4.3873121869782965,0.9015025041736227,0.4207011686143572,3.425709515859766,0.532,0.2515,0.3395,1.8,-1.4,0.5,12.25,1.5789473684210527,0.9207317073170731,SG,-2.299999999999998,-0.9000000000000009,0.03839732888146912,0.019867549668874173,潜力待定型,
Jaden Ivey,2022,3,21.0,181.0,164.0,89.80000000000001,49.300000000000004,13.0,11.399999999999999,2.4,1.1,8.7,19.76391982182628,5.211581291759465,4.570155902004453,0.9621380846325166,0.44097995545657015,3.4877505567928724,0.5443333333333333,0.25433333333333336,0.3626666666666667,2.6,-1.0999999999999999,1.7,13.066666666666668,1.4942528735632186,0.7357723577235772,SG,-0.6000000000000062,0.6499999999999977,0.0313786253977848,0.3560858131341882,潜力待定型,
Jahmir Young,2024,1,24.0,6.0,0.0,5.0,1.8,1.0,0.5,0.0,0.0,0.2,12.959999999999999,7.2,3.6,0.0,0.0,1.44,0.935,0.096,0.5,0.0,0.1,0.1,16.8,5.0,0.07317073170731707,PG,,,,,潜力待定型,
Jaime Jaquez Jr.,2023,1,22.0,75.0,20.0,28.2,11.9,2.6,3.8,1.0,0.3,1.5,15.191489361702128,3.319148936170213,4.851063829787234,1.2765957446808511,0.3829787234042553,1.9148936170212767,0.574,0.187,0.322,2.7,1.4,4.0,12.9,1.7333333333333334,0.9146341463414634,SF,,,,,潜力待定型,
Jaime Jaquez Jr.,2023,2,22.5,141.0,37.0,48.9,20.5,5.1,8.2,1.9,0.5,3.0,15.0920245398773,3.7546012269938647,6.03680981595092,1.3987730061349695,0.3680981595092025,2.208588957055215,0.5585,0.1945,0.3165,4.5,1.9,6.3,13.600000000000001,1.7,0.8597560975609757,SF,-7.4999999999999964,-3.3000000000000007,0.15337423312883436,0.06382978723404255,潜力待定型,
Jake LaRavia,2022,1,21.0,35.0,0.0,11.8,3.0,0.6,1.8,0.3,0.1,0.5,9.152542372881356,1.830508474576271,5.491525423728813,0.9152542372881355,0.3050847457627119,1.5254237288135593,0.531,0.11699999999999999,0.338,0.5,0.0,0.5,6.7,1.2,0.4268292682926829,PF,,,,,潜力待定型,
Jake LaRavia,2022,2,21.5,70.0,6.0,34.8,13.8,2.3,5.5,1.1,0.4,1.8,14.27586206896552,2.3793103448275863,5.689655172413794,1.1379310344827587,0.4137931034482759,1.8620689655172415,0.5355000000000001,0.164,0.339,1.3,0.3,1.5,9.65,1.2777777777777777,0.4268292682926829,PF,11.199999999999994,7.799999999999997,0.3218390804597701,0.0,潜力待定型,
Jake LaRavia,2022,3,22.0,136.0,6.0,55.199999999999996,20.700000000000003,4.699999999999999,9.4,2.0,0.7,3.1,13.500000000000002,3.0652173913043477,6.130434782608696,1.3043478260869565,0.4565217391304348,2.0217391304347827,0.554,0.15733333333333335,0.367,2.8,1.7,4.4,10.633333333333333,1.5161290322580643,0.5528455284552846,PF,4.299999999999997,1.9499999999999997,0.26011363906952994,0.3223575031879849,3D角色球员,
